datetime,open,high,low,close,volume
2026-02-23 17:45:00+00:00,24701.5,24755.5,24693.75,24744.75,13426
2026-02-23 18:00:00+00:00,24744.5,24788.5,24739.0,24784.0,9614
2026-02-23 18:15:00+00:00,24784.5,24820.25,24780.0,24810.5,11767
2026-02-23 18:30:00+00:00,24810.5,24819.75,24776.75,24785.0,10422
2026-02-23 18:45:00+00:00,24785.75,24801.75,24720.0,24727.5,13373
2026-02-23 19:00:00+00:00,24727.75,24755.0,24721.75,24743.25,10328
2026-02-23 19:15:00+00:00,24741.75,24753.25,24708.75,24714.25,8699
2026-02-23 19:30:00+00:00,24714.25,24730.25,24683.75,24698.25,11112
2026-02-23 19:45:00+00:00,24698.0,24716.0,24684.75,24692.0,10701
2026-02-23 20:00:00+00:00,24692.0,24705.75,24678.75,24685.5,10365
2026-02-23 20:15:00+00:00,24685.0,24714.75,24684.5,24706.5,9775
2026-02-23 20:30:00+00:00,24707.0,24751.5,24704.5,24730.75,13310
2026-02-23 20:45:00+00:00,24730.5,24772.75,24710.75,24768.0,30252
2026-02-23 21:00:00+00:00,24769.25,24786.75,24758.0,24781.5,11656
2026-02-23 21:15:00+00:00,24781.75,24783.5,24770.0,24779.5,1776
2026-02-23 21:30:00+00:00,24779.25,24791.25,24778.25,24784.5,1179
2026-02-23 21:45:00+00:00,24784.75,24796.5,24777.0,24786.25,1596
2026-02-23 23:00:00+00:00,24788.0,24815.0,24767.0,24795.75,1514
2026-02-23 23:15:00+00:00,24798.75,24806.75,24784.25,24806.75,1145
2026-02-23 23:30:00+00:00,24805.75,24826.75,24802.5,24812.75,1514
2026-02-23 23:45:00+00:00,24811.0,24818.0,24784.75,24788.0,1703
2026-02-24 00:00:00+00:00,24789.0,24811.25,24782.0,24800.0,2291
2026-02-24 00:15:00+00:00,24799.5,24818.5,24773.5,24781.25,1919
2026-02-24 00:30:00+00:00,24780.75,24807.0,24776.75,24805.0,1072
2026-02-24 00:45:00+00:00,24805.0,24823.5,24800.0,24816.0,1415
2026-02-24 01:00:00+00:00,24815.5,24818.25,24795.25,24804.5,1330
2026-02-24 01:15:00+00:00,24805.5,24829.0,24795.0,24821.0,1674
2026-02-24 01:30:00+00:00,24820.5,24835.5,24798.75,24827.75,1807
2026-02-24 01:45:00+00:00,24828.25,24829.25,24812.25,24822.0,786
2026-02-24 02:00:00+00:00,24822.0,24840.25,24816.75,24836.25,831
2026-02-24 02:15:00+00:00,24836.25,24868.0,24832.5,24862.5,1529
2026-02-24 02:30:00+00:00,24863.0,24879.0,24859.25,24864.25,1618
2026-02-24 02:45:00+00:00,24863.25,24874.0,24858.25,24869.75,964
2026-02-24 03:00:00+00:00,24869.75,24875.75,24866.75,24873.5,760
2026-02-24 03:15:00+00:00,24872.5,24884.25,24870.0,24878.25,1513
2026-02-24 03:30:00+00:00,24878.25,24880.5,24869.75,24874.25,649
2026-02-24 03:45:00+00:00,24873.75,24877.5,24868.75,24873.25,514
2026-02-24 04:00:00+00:00,24874.0,24880.75,24870.25,24874.75,533
2026-02-24 04:15:00+00:00,24874.25,24882.0,24865.75,24877.25,696
